,0,1,Class
1690,1.0082059,2.201269,24
1691,-1.2900126,1.0442684,24
1692,0.870884,5.52347,24
1693,0.5884765,4.828429,24
1694,0.51002157,-0.17625065,24
1695,-0.07262085,4.517935,24
1696,0.24014373,0.0007274057,24
1697,0.21111213,-0.07924279,24
1698,1.5137637,5.227553,24
1699,-2.3489056,2.5560584,24
1700,0.9863565,3.1099143,240
1701,2.2974825,3.1413877,240
1702,-0.9692576,2.5893629,240
1703,-1.3504937,3.3976123,240
1704,0.36360064,0.35337502,240
1705,-0.015108739,3.893206,240
1706,-0.26962432,2.7571917,240
1707,-1.059452,2.7088752,240
1708,-1.3222364,4.687631,240
1709,-0.39858237,2.5126514,240
1710,-1.4456483,1.431894,240
1711,-0.50456303,3.472737,240
1712,-1.3308004,2.7484634,240
1713,-1.4248527,1.3345551,241
1714,-0.63015187,2.7684958,241
1715,-0.9766752,1.9779654,241
1716,-0.65332043,4.6504874,241
1717,-0.80679864,2.8156378,241
1718,0.5000168,-0.29908898,241
1719,2.1915076,5.278295,241
1720,0.73153675,2.6109705,241
1721,-1.6493572,1.2664095,241
1722,-0.8230095,2.0006826,241
1723,-1.389502,1.222698,241
1724,-0.8795317,4.0026126,241
1725,-1.0204026,1.1364273,241
1726,4.517593,1.8183416,242
1727,0.5639445,-0.095027864,242
1728,1.543115,2.3597078,242
1729,-0.13596822,4.521607,242
1730,-1.6455455,3.1142619,242
1731,-1.3058807,1.9732512,242
1732,-1.7606918,2.677141,243
1733,-2.3384902,3.459058,243
1734,-2.1800601,2.4444253,243
1735,-2.9089997,2.2781794,243
1736,-2.7294884,3.1755157,243
1737,-2.8815372,3.1086693,243
1738,-1.0101596,1.144841,243
1739,1.2756591,1.6279415,244
1740,1.5408559,1.9161955,244
1741,-2.163117,2.0632143,244
1742,-2.6663005,3.3683813,244
1743,-2.53948,2.6546903,244
1744,-2.2747817,1.2158619,244
1745,-2.0677798,3.4769773,244
1746,-2.1688173,1.5542392,244
1747,-0.63740045,0.7172425,244
1748,0.40153128,1.0559684,244
1749,0.43429962,0.9330528,244
1750,-1.8252643,1.5621679,244
1751,-1.6480261,4.4418707,244
1752,-2.2795877,2.1679049,244
1753,-2.90946,3.1846716,244
1754,-1.6675353,2.0673432,244
1755,-1.432605,3.8149257,244
1756,-0.32670867,0.9565002,244
1757,-0.922654,0.13601881,244
1758,0.31254607,0.3381398,247
1759,1.4639336,1.6618067,247
1760,-0.83331394,1.3849759,247
1761,-0.67051864,1.6333585,247
1762,0.20014292,3.0314453,247
1763,0.56287926,0.19841914,247
1764,1.1327621,1.7484832,247
1765,2.6409273,4.5504675,247
1766,4.2676086,0.2679673,248
1767,1.3266406,5.5970497,248
1768,-0.83159006,1.576185,248
1769,0.20091875,1.166526,248
1770,-2.12083,1.7722319,248
1771,-0.64247507,4.6119943,248
1772,-0.7543386,-0.36210883,248
1773,-0.0544414,0.9942799,248
1774,2.2810643,4.756371,248
1775,-0.76345915,1.1735457,248
1776,1.0267406,2.1120996,248
1777,0.5799135,0.94904697,248
1778,-2.3155844,1.258701,249
1779,-0.323971,1.5381373,249
1780,0.36357406,2.1540036,249
1781,-1.1279703,0.13066228,249
1782,0.339372,0.5196609,249
1783,-0.36028185,1.891551,249
1784,2.1634552,5.389436,249
1785,-1.2514508,0.9495988,25
1786,-0.45989418,4.562481,25
1787,-1.3561842,0.7188122,25
1788,-2.0933022,1.0061998,25
1789,-1.8688544,0.85653615,25
1790,3.0199308,2.4648023,25
1791,-2.0319114,1.0853753,25
1792,1.6919545,0.55719024,25
1793,0.6986561,0.8591294,25
1794,0.18824098,0.865067,25
1795,-1.7396803,3.7985096,25
1796,-2.3143606,1.5180241,25
1797,0.13564819,0.77041173,25
1798,1.2622495,1.967228,25
1799,-0.8895841,0.0015508581,25
1800,0.20412911,0.7986007,25
1801,-0.9633978,0.77068055,250
1802,3.1054258,2.2456672,250
1803,-1.5997261,3.6765752,250
1804,-2.8928585,2.6225889,250
1805,-2.9382994,3.1955516,250
1806,-2.8346806,2.979207,250
1807,-2.3017948,1.3406948,250
1808,-1.8448095,2.6995456,250
1809,-2.8492708,2.335633,250
1810,-2.1067908,2.5655026,250
1811,-2.9967046,2.4669862,250
1812,-1.1739662,3.83416,250
1813,-2.6158657,3.0257409,250
1814,-2.2478075,3.620481,250
1815,-1.4200686,3.5048375,250
1816,-2.518154,2.3287482,250
1817,-1.8214192,3.18647,250
1818,-1.2216134,3.942449,250
1819,3.0172322,3.132207,252
1820,0.67151326,3.3566191,252
1821,-0.8336299,3.1463425,252
1822,-2.5555487,2.9331653,252
1823,-1.0870223,3.7321966,252
1824,0.13336761,3.9268515,252
1825,-0.7014147,4.5402985,252
1826,0.53000104,3.6287935,252
1827,0.4693743,4.1828527,252
1828,-1.0662198,3.1680584,253
1829,-2.7975523,2.2654324,253
1830,-2.4877164,3.134684,253
1831,0.44882408,4.0888057,253
1832,-0.70043635,4.428859,253
1833,0.69166565,4.2145348,253
1834,1.7081239,1.2036077,255
1835,2.092309,1.921051,255
1836,1.9263537,1.5591332,255
1837,-0.05169455,0.69100046,255
1838,0.13274008,1.8366185,255
1839,1.9542615,5.4707737,255
1840,-2.2224684,1.4941566,255
1841,-0.086794734,0.39904898,255
1842,1.5743961,1.1410184,255
1843,1.6260158,0.74076784,255
1844,1.8434101,0.7700898,255
1845,0.79347104,2.4483182,255
1846,2.1362007,0.7667526,255
1847,2.2357562,-0.5914413,255
1848,3.6338165,4.276159,255
1849,-1.3742748,3.1008067,255
1850,-0.24025244,0.7140576,255
1851,2.119915,5.4498835,255
1852,0.6064974,0.41716674,255
1853,-0.44511235,0.84828234,255
1854,1.4646963,5.293675,255
1855,-0.6696822,0.7029781,255
1856,1.9699566,-0.7121941,255
1857,3.190686,4.3467927,255
1858,1.1426916,0.36194643,255
1859,1.9460095,-0.6964895,255
1860,1.8059387,-0.6284888,255
1861,-1.2012562,1.5017413,255
1862,-2.3194246,1.2239565,257
1863,-1.7734975,1.5972816,257
1864,-0.9332715,1.2976159,257
1865,-2.4698508,1.302336,257
1866,-2.3090358,2.2539275,257
1867,-1.7210873,4.015626,257
1868,-2.418204,1.260808,257
1869,-2.170684,0.9142202,257
1870,3.122807,0.061020285,258
1871,5.032623,1.9784645,258
1872,4.1613183,2.9471424,258
1873,2.3013642,0.40216225,258
1874,3.4602551,2.509266,258
1875,3.169624,0.75218207,258
1876,-0.5487137,-0.33386233,258
1877,2.6518912,0.8465333,258
1878,1.6867603,4.1867547,258
1879,-0.19815022,-0.69286865,258
1880,2.6361396,0.91236115,258
1881,2.6505516,0.06480911,258
1882,3.1494853,-1.2370762,258
1883,2.787352,0.85426164,258
1884,4.183496,0.06454217,258
1885,4.7319894,0.2529403,258
1886,2.3667161,4.793583,258
1887,3.4088216,2.4733355,258
1888,4.4252605,-0.6271226,258
1889,0.39880413,4.817028,258
1890,2.656226,1.0731541,258
1891,3.5137727,-1.1757386,258
1892,4.232399,0.09857132,258
1893,3.2256243,2.255659,258
1894,-0.06720064,0.74547607,258
1895,2.6581511,1.7008883,258
1896,2.372731,0.48520967,259
1897,3.5409148,1.9254761,259
1898,4.460083,3.3061342,259
1899,2.5925481,0.7226269,259
1900,3.6632411,2.1867568,259
1901,4.1884623,2.837656,259
1902,2.6594207,0.017988442,259
1903,2.7526536,0.40908554,259
1904,4.1218777,1.0617511,259
1905,3.4926715,-0.902202,259
1906,3.0326028,0.44793603,259
1907,4.246254,0.46345842,259
1908,3.4668007,-1.0088047,259
1909,3.5722213,0.53266704,259
1910,4.8664474,0.9525345,259
1911,4.490919,0.27855867,259
1912,2.3802872,5.090602,259
1913,1.1241835,2.0455494,259
1914,3.4902902,-0.13809054,259
1915,0.65293753,5.623445,259
1916,-0.87977934,-0.29263365,259
1917,-0.946225,-0.2836244,259
1918,2.0147924,1.8323523,259
1919,2.8966126,-0.18596096,259
1920,3.2112436,0.86901796,259
1921,-1.3759155,2.4866445,259
1922,-0.27436778,1.5316108,259
1923,-2.0252857,1.9383873,259
1924,1.8175008,1.7323662,26
1925,1.7149212,1.7947676,26
1926,1.7881784,1.7845308,26
1927,3.2415433,4.1179934,26
1928,0.3023892,-0.40274066,26
1929,1.7381548,1.8350632,26
1930,3.9503598,3.2116385,26
1931,0.83588916,1.7508173,26
1932,0.47661886,4.614895,26
1933,1.958175,0.004942266,26
1934,3.6855974,4.294274,26
1935,1.756627,1.7023612,26
1936,-1.2325597,4.444548,26
1937,-1.3114195,2.61077,26
1938,-0.5720847,-0.2434844,26
1939,0.83382887,4.9875793,26
1940,-0.6380513,-0.19513054,26
1941,2.442569,4.950096,26
1942,1.5946916,1.601428,26
1943,2.1243768,4.004938,261
1944,1.410356,1.9022267,261
1945,3.7325656,3.2069356,261
1946,1.5216268,0.23212178,261
1947,2.7934668,2.2593582,261
1948,1.5623316,4.62029,261
1949,0.5033721,-0.3824503,261
1950,-1.0900227,2.2287102,261
1951,1.9715333,4.659073,261
1952,0.93830633,0.5948936,261
1953,0.59699154,2.355723,261
1954,1.7583874,4.1991277,261
1955,2.8485885,0.8750971,261
1956,4.2961287,2.0120516,261
1957,0.79751533,4.3046083,261
1958,3.3460777,1.5810268,261
1959,2.373161,4.447555,261
1960,-0.73620206,1.2757151,261
1961,1.1957781,1.931291,261
1962,0.6630835,1.8330755,261
1963,-0.95783895,1.2415999,261
1964,-0.07953119,4.657304,261
1965,1.3400235,3.0097291,261
1966,0.86922497,1.2715756,261
1967,-0.9107717,4.2938585,261
1968,1.1945635,2.2833118,261
1969,1.6519369,1.7961714,261
1970,2.248225,4.2083807,261
1971,2.7144775,2.3015575,261
1972,-0.22829399,2.2372265,262
1973,1.5943564,4.154485,262
1974,1.657447,0.15830518,262
1975,0.30848,3.1604383,262
1976,0.42940488,3.2473893,262
1977,-1.2023642,0.9275498,262
1978,2.2214358,4.660343,262
1979,-0.30455443,-0.63344103,263
1980,3.3618622,1.4950551,263
1981,0.8684871,1.661963,263
1982,-0.79961956,-0.17794536,263
1983,1.0293727,1.4234377,263
1984,0.67161965,3.6406538,263
1985,1.4695115,0.2677425,263
1986,1.5013124,-0.51974946,263
1987,1.8438797,0.06991722,263
1988,1.8127747,0.60313,263
1989,-0.0121155325,3.2840807,263
1990,2.0698347,2.9944136,263
1991,2.3184807,-1.1553392,263
1992,-0.07527593,-0.68156224,263
1993,2.2511616,2.8998005,263
1994,-0.1957684,0.42452836,264
1995,-0.9697614,1.1657279,264
1996,1.8145612,4.218001,264
1997,1.8890951,4.074152,264
1998,-0.51518893,0.55263,264
1999,2.4483407,5.103229,264
2000,0.6995255,2.716677,264
2001,1.5547459,5.4574122,264
2002,0.18380089,2.7329755,264
2003,-2.6270936,2.0281425,264
2004,-0.55028117,4.5264115,264
2005,-0.5953029,0.3906994,264
2006,0.53464925,4.8312063,264
2007,-0.25807315,3.0416312,264
2008,-1.7873722,0.8438738,265
2009,1.501389,1.7388906,265
2010,-2.5623078,1.5790508,265
2011,-2.8347182,2.986538,265
2012,-2.6360621,3.486675,265
2013,-1.8307244,3.0386462,265
2014,-2.2290137,3.4661088,265
2015,-1.4261372,3.0458665,265
2016,-1.3536813,2.0295305,265
2017,-1.549121,3.9010923,265
2018,-2.1084564,1.9716007,266
2019,-2.641071,1.696029,266
2020,-2.9103832,2.7376623,266
2021,-2.205721,1.2065694,266
2022,-1.4782168,0.6153788,266
2023,-0.77636266,3.5151255,266
2024,-1.7826244,0.45273435,266
2025,-1.4243227,0.82172567,266
2026,-1.718118,0.60309595,266
2027,-1.2432822,-0.0855476,266
2028,-1.5186493,1.3542985,266
2029,-0.33613676,-0.15312238,266
2030,4.9266276,0.42845112,267
2031,5.3389363,1.8670449,267
2032,4.5753307,-0.2176657,267
2033,3.4627116,-0.6509113,267
2034,3.943918,0.34941396,267
2035,3.1000946,-0.2123159,267
2036,3.1793733,-1.280169,267
2037,2.9225645,-1.3050543,267
2038,2.6662827,1.8268127,267
2039,3.55996,-1.270612,267
2040,3.465624,-0.4269341,267
2041,4.2244925,1.8554486,267
2042,4.6086235,-0.2631442,267
2043,4.330801,-0.15525411,268
2044,4.316267,0.05809605,268
2045,3.5341547,-0.8106407,268
2046,3.5815992,0.16916637,268
2047,4.1843214,3.0791476,268
2048,4.4799085,-0.5468235,268
2049,4.5608664,0.3109758,268
2050,4.5330315,-0.497936,268
2051,4.417938,-0.6734761,268
2052,4.749567,0.3722779,268
2053,4.4198112,-0.5870023,268
2054,4.4441032,-0.12907815,268
2055,5.1806083,0.91922534,268
2056,0.48648432,1.3798724,269
2057,-0.9071548,0.9155941,269
2058,0.2023402,1.6061312,269
2059,0.13800722,3.361127,269
2060,1.0268966,-0.24177347,269
2061,2.9468062,3.799303,269
2062,0.2865686,3.0132494,269
2063,0.6915631,-0.3901564,269
2064,0.99219507,1.3229351,269
2065,3.5340836,0.60383946,27
2066,4.385685,2.0629964,27
2067,4.333914,1.287643,27
2068,2.5609603,0.17762396,27
2069,2.9184442,2.4374554,27
2070,3.6553802,1.3919045,27
2071,3.3241174,-0.032501116,27
2072,3.5815704,1.7709643,27
2073,3.7919266,-0.43690065,27
2074,1.2718304,-0.40423346,27
2075,2.4714491,2.1056335,27
2076,1.1378466,-0.19628347,27
2077,4.279214,0.29501936,27
2078,4.889979,1.7653118,27
2079,4.1538277,1.5918767,27
2080,3.783573,1.031527,27
2081,-0.18674465,0.83381337,27
2082,4.521286,2.375088,27
2083,4.3045497,-0.054435607,27
2084,0.41866803,4.773816,27
2085,4.8287787,1.9899125,27
2086,2.029799,-0.92215824,27
2087,2.2537322,-0.40674764,27
2088,3.096757,-0.5925906,27
2089,2.7200727,2.8070045,27
2090,3.6231465,-0.24334025,27
2091,4.246659,2.120511,270
2092,4.585556,-0.332196,270
2093,-0.103164695,-0.44350502,270
2094,0.51261085,-0.2780634,270
2095,3.328879,-1.246726,270
2096,0.9848271,-0.33201542,270
2097,3.7226243,-1.0390724,270
2098,3.8133826,-0.027563168,270
2099,4.6325808,-0.30586466,270
2100,3.6576402,2.264501,272
2101,3.3587935,4.5133414,272
2102,2.3447325,1.9888874,272
2103,1.9236773,4.6213403,272
2104,3.3676522,0.6507021,272
2105,2.657566,1.7816448,272
2106,4.4645348,3.1900175,272
2107,3.6235058,2.2176404,272
2108,3.2894642,2.3764892,272
2109,4.0688267,3.779263,272
2110,1.3370756,1.9909366,272
2111,2.9712284,2.2361257,272
2112,2.2555645,4.84375,272
2113,3.4417136,2.2844763,272
2114,3.317299,4.691713,272
2115,1.1412334,2.1719747,272
2116,-0.7221057,1.8023831,272
2117,-0.6921639,1.7295778,272
2118,1.3476334,5.572718,272
2119,0.6337706,1.4940231,272
2120,0.07975076,4.5866976,272
2121,0.95586663,1.2770451,272
2122,2.8292623,5.0645595,272
2123,2.6417015,-1.0712655,273
2124,3.8295612,-0.25075468,273
2125,3.794352,1.4577299,273
2126,1.281725,3.3550072,273
2127,3.6583161,2.993389,273
2128,3.1541526,-0.47803497,273
2129,3.2199087,-1.0634131,273
2130,3.936288,-0.22216165,273
2131,4.5358844,-0.25290716,273
2132,4.5541887,0.9554768,273
2133,4.60293,-0.47697476,274
2134,4.742911,1.2995639,274
2135,4.9119525,2.4207473,274
2136,4.581813,-0.6238456,274
2137,4.357621,2.798854,274
2138,2.4251633,-0.54997915,274
2139,2.234626,3.0084713,274
2140,3.2284398,-0.8893096,274
2141,3.478766,-0.7321857,274
2142,3.6169696,2.5572886,274
2143,4.29243,-0.75270873,274
2144,4.52315,-0.24645244,274
2145,4.545725,2.0011857,274
2146,4.584038,-0.51558745,274
2147,4.929266,2.327096,274
2148,4.4423075,-0.7761401,274
2149,4.638956,1.2034638,274
2150,3.7054543,-0.859346,274
2151,3.1172822,-0.9247558,274
2152,4.471931,-0.7558691,274
2153,3.3960986,-1.1294425,274
2154,4.8334136,0.39436233,274
2155,4.4820633,-0.7164889,274
2156,4.6129527,-0.4869125,274
2157,5.249264,1.2778095,274
2158,4.8671947,0.30223072,275
2159,4.532087,3.174768,275
2160,4.645251,1.9227415,275
2161,4.459007,-0.07667436,275
2162,3.021549,5.0473495,275
2163,4.2682924,2.3303883,275
2164,0.54257476,-0.55534285,275
2165,2.0601218,-0.021419242,275
2166,3.1357388,0.6891709,275
2167,3.6396315,-0.23769742,275
2168,3.6634278,3.7791812,275
2169,4.278644,2.284923,275
2170,4.022721,-0.37388465,275
2171,4.0127664,3.2995176,275
2172,3.9858572,0.7268536,275
2173,5.117114,0.70843667,275
2174,5.181641,1.1247677,275
2175,3.8583202,-0.38265648,275
2176,4.6066213,2.7555208,275
2177,5.142995,1.1670226,275
2178,3.2531652,-1.2813476,275
2179,3.7508955,-0.259739,275
2180,3.7342749,0.45028976,275
2181,3.7034554,-1.2197915,275
2182,3.9014904,-0.19929762,275
2183,3.8375926,-1.0297544,275
2184,3.824128,-1.1196053,275
2185,3.8861308,-0.21503404,275
2186,4.9330525,0.4903625,275
2187,1.0729735,1.0029615,277
2188,2.2719417,5.350666,277
2189,-0.44575787,1.9196665,277
2190,-1.0043694,1.6003567,277
2191,-1.3101434,1.821349,277
2192,-0.5491949,4.578629,277
2193,-1.4977719,3.1151502,277
2194,-0.69350487,1.1483812,277
2195,1.5519621,4.5471897,277
2196,0.0035610176,2.3598344,277
2197,1.6037644,5.4159737,277
2198,0.5686918,1.5703197,277
2199,4.9227047,1.5431516,278
2200,5.1977396,1.4026117,278
2201,2.5918634,2.5802207,278
2202,5.7697473,1.8283858,278
2203,4.238423,-0.72505635,278
2204,3.945711,-0.69897896,279
2205,5.269531,1.3644032,279
2206,3.7304804,-0.64392495,279
2207,5.400791,1.6859394,279
2208,5.2253275,1.9423529,279
2209,3.802858,-0.13434336,28
2210,4.527465,1.8746455,28
2211,5.169566,2.118467,28
2212,4.3149953,2.4914544,28
2213,3.7922502,1.9093791,28
2214,3.6897464,-0.28918034,28
2215,4.029698,-0.43589127,28
2216,3.5525157,3.4350646,28
2217,3.432388,-0.28599197,28
2218,4.0217786,0.25201783,28
2219,2.3007185,-0.2765303,28
2220,2.8665946,0.37718,28
2221,3.4443893,3.2212992,28
2222,3.2770884,-0.48071763,28
2223,1.727697,5.151342,28
2224,4.300056,0.950378,28
2225,3.4760175,-0.19348091,28
2226,4.0800176,0.9321046,28
2227,1.4346347,-0.41704455,28
2228,1.7170315,3.9876251,28
2229,3.0295024,0.07436473,28
2230,3.3727646,4.1938233,28
2231,3.2372437,0.19815367,28
2232,0.0546055,-0.0238401,28
2233,1.6886178,5.0986996,28
2234,-2.73084,2.828606,28
2235,1.3533973,0.004627941,280
2236,1.1168263,1.8200922,280
2237,1.3550011,3.8940656,280
2238,0.90373254,2.111739,280
2239,0.26411027,0.78162163,280
2240,-1.5242817,0.93651664,280
2241,0.9340292,-0.04555855,280
2242,-0.050292753,2.0044234,280
2243,-0.13293186,3.3323195,280
2244,0.938911,0.3531578,280
2245,2.7849793,1.3435203,280
2246,1.5887387,3.2442248,280
2247,3.722204,1.8077352,281
2248,3.721344,2.495236,281
2249,0.5626295,1.5226938,281
2250,1.0505637,5.6548004,281
2251,1.5556808,3.3212156,281
2252,0.87604064,4.156897,281
2253,2.4077735,0.9378042,281
2254,1.8844517,3.6978254,281
2255,3.5791392,1.0696162,281
2256,3.9330237,2.1872985,281
2257,2.7185044,2.8757339,281
2258,2.8233147,1.3874907,282
2259,3.9951622,4.030493,282
2260,2.1733344,2.3435109,282
2261,1.2790197,0.77510947,282
2262,1.4430047,2.137426,282
2263,-0.04027709,0.2767324,282
2264,0.98316884,4.725777,282
2265,-0.13834722,2.9418504,282
2266,1.0529656,0.745686,282
2267,2.2685297,4.479633,282
2268,1.7559482,2.4230616,282
2269,1.8655046,-0.51244277,282
2270,3.0256767,4.5373964,282
2271,0.6207228,-0.24209198,282
2272,2.4771993,3.3502448,283
2273,1.8505158,3.9244537,283
2274,3.3870604,1.1213753,283
2275,2.8663106,4.56508,283
2276,4.044948,1.7552627,283
2277,0.86217034,3.4156048,283
2278,1.5404084,4.1106434,283
2279,2.1954772,3.0579581,283
2280,2.2133348,-0.11643583,283
2281,2.1915786,4.119849,283
2282,2.3157516,2.9061875,283
2283,-1.0535927,3.7927022,283
2284,-2.3228526,3.694315,283
2285,-2.0337298,4.073154,283
2286,-1.003944,0.7318641,283
2287,-1.1573826,4.1051874,283
2288,0.5843302,-0.04359404,283
2289,-1.1128165,4.1073666,283
2290,-1.6355073,3.1695447,283
2291,-2.0212133,3.2072248,283
2292,2.1903014,2.8641398,283
2293,1.5578353,-0.15310346,284
2294,2.481123,5.1483264,284
2295,1.9188923,2.564805,284
2296,0.9922645,0.55432165,284
2297,1.4725103,5.5513973,284
2298,1.2510064,2.2624629,284
2299,-0.2957917,4.524594,284
2300,-0.65030247,1.0341786,284
2301,0.5286779,4.70826,284
2302,-0.2696432,2.9985487,284
2303,1.3515903,0.31087613,284
2304,2.378055,4.4576406,284
2305,2.2072268,2.192159,284
2306,-1.6573662,4.6279283,284
2307,-1.3714061,2.8576603,284
2308,-0.679983,4.4840093,284
2309,-1.3165944,2.9518712,284
2310,-0.59355414,0.9026504,284
2311,-2.0319326,3.0867982,284
2312,-2.7053878,3.0638812,284
2313,-1.9927979,3.7913566,284
2314,1.6838367,2.6392708,284
2315,0.8522797,4.1338,285
2316,2.038899,3.28362,285
2317,1.8253554,4.7641907,285
2318,-0.3428745,3.7543926,285
2319,1.8387896,2.7364898,285
2320,-0.9179954,0.7399376,286
2321,1.3732753,5.164565,286
2322,1.8969581,2.4800675,286
2323,0.42348552,0.2876221,286
2324,0.87623626,5.590263,286
2325,-1.1224887,3.9857275,286
2326,-0.7518302,4.3126,286
2327,-1.2691255,3.1035821,286
2328,-1.3205532,0.86280406,286
2329,-0.36655805,4.4332237,286
2330,-0.004597795,2.649767,286
2331,0.969046,0.189986,287
2332,1.8051268,5.1142726,287
2333,1.3715568,0.108518824,287
2334,1.7449423,5.332889,287
2335,-0.15030308,0.9740418,287
2336,0.73782736,0.11897142,287
2337,-0.21147077,1.4040151,287
2338,2.002912,2.9561331,287
2339,1.0687354,3.5886395,29
2340,0.28361204,2.827064,29
2341,1.7416824,4.0858693,29
2342,-1.2533575,1.125754,29
2343,-0.08891347,2.4441936,29
2344,0.38820648,0.65322953,29
2345,-1.4511906,1.2261258,29
2346,-1.2092216,4.080466,29
2347,-0.58520097,0.53056556,29
2348,2.0100098,2.6355374,29
2349,0.993917,3.4455516,29
2350,0.64379317,3.9628646,290
2351,1.82022,5.481393,290
2352,0.8338921,2.131446,290
2353,-1.563292,1.7161719,290
2354,-2.0965168,3.3167264,290
2355,-1.2347274,0.85395736,290
2356,1.0234889,5.037351,290
2357,-0.542455,2.991274,290
2358,-1.1323582,0.6506409,290
2359,1.1818203,5.481449,290
2360,-0.62950027,3.0840354,290
2361,2.6611972,-0.97272027,291
2362,3.9528465,2.523914,291
2363,4.4034038,2.2051723,291
2364,2.707918,4.7253447,291
2365,3.5508935,2.6431813,291
2366,1.0344464,-0.8692465,291
2367,2.4189496,4.36363,291
2368,1.9725538,-1.1030498,291
2369,2.4560466,0.60823905,291
2370,2.7054741,2.0992336,291
2371,2.261884,-1.1676654,291
2372,2.531154,0.24496278,291
2373,2.7307649,2.4875581,291
2374,4.235701,-0.34287402,291
2375,-0.83191586,4.4269266,291
2376,4.82673,2.3027885,291
2377,4.3532414,-0.45122904,291
2378,2.2500339,-1.1171212,291
2379,2.2815402,0.20488048,291
2380,2.5642953,2.9257672,291
2381,3.0420372,-1.1418499,291
2382,3.8764296,2.4875307,291
2383,3.411953,-1.111953,291
2384,3.9901915,2.008228,291
2385,4.8203793,2.0061343,291
2386,3.0752842,-0.6453951,292
2387,3.9637055,3.886925,292
2388,3.4665298,2.2116854,292
2389,0.6618499,-0.90396285,292
2390,3.4834683,4.290071,292
2391,2.420055,2.2198818,292
2392,1.5099455,0.0970655,292
2393,2.7381039,4.8065457,292
2394,2.4488766,-0.6196875,292
2395,3.25728,4.3174767,292
2396,1.4335501,0.94125336,292
2397,2.3622983,-0.92238355,292
2398,3.3151276,4.270989,292
2399,2.703492,1.3936503,292
2400,3.5954363,-0.17406914,292
2401,0.6450168,4.699575,292
2402,4.168197,1.9598631,292
2403,3.767658,0.05636394,292
2404,3.577992,2.14284,292
2405,2.1767526,-0.7924471,292
2406,2.27067,0.51296204,292
2407,2.01177,2.7828279,292
2408,2.7136002,-0.6647514,292
2409,3.3584476,4.185785,292
2410,2.1915507,2.354918,292
2411,3.062147,-0.04193556,292
2412,3.3718483,3.9955354,292
2413,3.6267877,1.9574246,292
2414,3.377494,0.30636376,293
2415,3.3246362,1.1457765,293
2416,2.836036,-0.13568486,293
2417,4.610054,0.49437618,293
2418,4.1770554,2.7085388,293
2419,4.6336384,0.7644221,293
2420,-0.90958244,-0.06694772,293
2421,-1.0265005,-0.12649089,293
2422,-1.0141397,-0.20482244,293
2423,-0.79174805,-0.25358376,293
2424,1.3962603,0.62622404,293
2425,-0.3665165,-0.043849435,293
2426,2.9788737,0.22499093,293
2427,4.0309224,1.3427179,293
2428,2.5347452,0.019333396,293
2429,3.4554474,-0.16611451,294
2430,4.027765,3.7573566,294
2431,2.3837645,-0.007447718,294
2432,4.1384473,0.28536883,294
2433,4.0330043,3.9817588,294
2434,3.9431863,0.10007596,294
2435,-0.73372287,-0.14174213,294
2436,-0.13497037,0.6553222,294
2437,-1.5911258,0.91041565,294
2438,-0.46241602,-0.4108984,294
2439,3.0716534,4.596956,294
2440,0.0056688227,-0.12925144,294
2441,2.637356,0.19008256,294
2442,4.1943913,2.7574475,294
2443,1.6169977,0.6517676,294
2444,-0.78124744,1.4660743,295
2445,0.9321076,5.6287017,295
2446,0.9787574,1.9540706,295
2447,-2.364716,2.6598127,295
2448,-1.8032249,4.316786,295
2449,-1.2653475,1.2639933,295
2450,1.4476367,5.436373,295
2451,1.1690544,1.759909,295
2452,1.2977448,0.20148449,295
2453,-0.5424724,4.5970306,295
2454,3.003846,3.17056,295
2455,3.9358444,2.9202938,295
2456,2.3545215,3.0707102,295
2457,1.9539971,4.0494637,295
2458,1.9967265,3.1604252,295
2459,-1.2492503,1.2992065,296
2460,1.246998,5.4854083,296
2461,0.04462549,1.681519,296
2462,-1.2964488,1.0595697,296
2463,-1.20451,2.3897455,296
2464,-1.6318958,4.6255956,296
2465,-1.382674,2.6654284,296
2466,-0.893285,3.7272003,296
2467,1.6119003,4.947753,296
2468,0.003379152,2.6023343,296
2469,0.39750522,3.5357046,296
2470,-0.10677826,4.701065,296
2471,1.1326538,2.150197,296
2472,3.626871,3.724694,296
2473,3.6197953,3.9606712,296
2474,-1.8346246,1.2117635,297
2475,-2.9729292,2.6018465,297
2476,-1.0659244,2.6634183,297
2477,1.3307589,5.548661,297
2478,-1.6909459,1.8687437,297
2479,1.9259312,5.3910556,297
2480,0.20738058,1.7340834,297
2481,1.3250657,2.373538,298
2482,2.2470753,0.34050986,298
2483,0.6751116,3.3518953,298
2484,0.43695715,1.6542605,298
2485,0.9195402,4.068313,298
2486,1.2329475,0.03339114,298
2487,1.127628,0.15959175,298
2488,2.4559708,1.7593633,298
2489,1.0650793,3.4279892,298
2490,3.6527956,3.2366288,298
2491,1.6000928,4.3237376,298
2492,1.7585762,3.2528296,298
2493,2.4732711,-0.6750945,298
2494,1.3620008,0.14789128,299
2495,2.048991,2.3891976,299
2496,-0.8159799,1.4839498,299
2497,1.5136905,5.593749,299
2498,-2.5801408,2.291512,299
2499,-0.83059126,4.7555547,299
2500,-1.0157379,1.1981871,299
2501,-0.5890382,1.26685,299
2502,1.1656088,2.2962368,299
2503,0.54353577,0.029130869,299
2504,1.5501512,5.550722,299
2505,0.7668557,1.6379169,299
2506,1.7138599,-0.48909095,299
